product_name,eco_score,eco_signal,organic_badge,lang_da,green_words,category,labels_tags,languages_tags,countries_tags
Spare ribs,,0,0,0,0,nb:spare-ribs,,<na>,en:denmark
Hakket grisekød 14-18% fedt,,0,0,1,0,Ground-pork,,<na>,en:denmark
Italiens spegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Frikadeller,,0,0,0,0,unknown,,<na>,en:denmark
Mørbrad (gris),,0,0,1,0,unknown,,<na>,en:denmark
Medister Af Dansk Gris,,0,0,1,0,unknown,,<na>,en:denmark
Økologisk leverpostej,,0,1,1,1,da:økologisk-leverpostej,"en:organic,en:eu-organic,en:dk-øko-100",<na>,en:denmark
Kyllingeleverpostej,,0,0,0,0,unknown,,<na>,en:denmark
Kyllingebryst,E,0,0,0,0,Chickens,en:keyhole,<na>,en:denmark
Veggie Sandwich-skiver,,0,0,0,0,unknown,,<na>,en:denmark
Hakkekød 4-7 %,,0,0,1,0,unknown,,<na>,en:denmark
Økologisk Bacon Leverpostej,,0,0,1,1,unknown,,<na>,en:denmark
Friland Bacon,,0,0,0,0,unknown,,<na>,en:denmark
Julemedister,,0,0,0,0,unknown,,<na>,en:denmark
Kyllinge Frikadeller,,0,0,0,0,unknown,,<na>,en:denmark
Hakkekød 4-7% Fedt Af Dansk Kalv Og Gris,,0,0,1,0,unknown,,<na>,en:denmark
4-% Hakkekød Dansk Gris,,0,0,1,0,unknown,,<na>,en:denmark
Hakkekød 8-12% Af Dansk Gris,,0,0,1,0,unknown,,<na>,en:denmark
Medister,,0,0,0,0,unknown,,<na>,en:denmark
Kød Boller,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grise- Og Kalvekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Hvidløgsspegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Rullepølse,,0,0,1,0,unknown,,<na>,en:denmark
Røget Rullepølse,,0,0,1,0,unknown,,<na>,en:denmark
Spareribs,,0,0,0,0,Pork ribs,,<na>,en:denmark
Frikadeller med grøntsager,,0,0,1,0,unknown,en:keyhole,<na>,en:denmark
Kylling Og Kalkunfrikadeller,,0,0,0,0,unknown,,<na>,en:denmark
Suppe Fyld,,0,0,0,0,unknown,,<na>,en:denmark
Jordskokkesuppe,,0,0,0,0,unknown,,<na>,en:denmark
Hakket Grisekød,,0,0,1,0,unknown,,<na>,en:denmark
Veggie schnitzel,,0,0,0,0,unknown,,<na>,en:denmark
Veggie Deller,,0,0,0,0,unknown,"en:source-of-proteins,en:high-proteins",<na>,en:denmark
Asparges Suppe Med Kødboller,,0,0,1,0,unknown,,<na>,en:denmark
Koteletter,,0,0,0,0,unknown,,<na>,en:denmark
Økologiske Koteletter,,0,0,1,1,unknown,,<na>,en:denmark
Sliced Ham,,0,0,0,0,Hams,,<na>,en:denmark
Silkeskåret kylling,,0,0,1,0,unknown,,<na>,en:denmark
Klassiske Grillpølser,,0,0,1,0,unknown,,<na>,en:denmark
Røde hotdogpølser,,0,0,1,0,unknown,,<na>,en:denmark
Spegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Le Pøls,,0,0,1,0,unknown,,<na>,en:denmark
Spare Ribs,,0,0,0,0,unknown,,<na>,en:denmark
Koteletter,,0,0,0,0,unknown,,<na>,en:denmark
Grillpølse med mild chili,,0,0,1,0,unknown,,<na>,en:denmark
Ringriddere,,0,0,0,0,Pork meals,en:made-in-denmark,<na>,en:denmark
Tomat suppe,,0,0,0,0,unknown,,<na>,en:denmark
Bef,,0,0,0,0,unknown,,<na>,en:denmark
Gyros Af Gris,,0,0,0,0,unknown,,<na>,en:denmark
Veggie Grøntsags-postej,,0,0,1,0,unknown,,<na>,en:denmark
Gyros,,0,0,0,0,unknown,,<na>,en:denmark
Hakket grise- og kalvekød,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grisekød 4-7%,,0,0,1,0,unknown,,<na>,en:denmark
Fransk leverpostej,,0,0,0,0,unknown,,<na>,en:denmark
Julepostej,,0,0,0,0,unknown,,<na>,en:denmark
Hamburgerryg,,0,0,0,0,unknown,en:keyhole,<na>,en:denmark
Rullepølse,,0,0,1,0,unknown,,<na>,en:denmark
Julemedister,,0,0,0,0,unknown,,<na>,en:denmark
Grillpølse med emmentaler og peber,,0,0,1,0,unknown,,<na>,en:denmark
Medisterpølse,,0,0,1,0,unknown,,<na>,en:denmark
Julemedister,,0,0,0,0,unknown,,<na>,en:denmark
Turkey bacon,,0,0,0,0,unknown,,<na>,en:denmark
Medister,,0,0,0,0,unknown,,<na>,en:denmark
Skinketern,,0,0,0,0,unknown,,<na>,en:denmark
Koteletter,,0,0,0,0,unknown,,<na>,en:denmark
Skinkeschnitzler,,0,0,0,0,unknown,,<na>,en:denmark
Cheezy chili pølser,,0,0,1,0,unknown,,<na>,en:denmark
Salami hapser,,0,0,0,0,unknown,,<na>,en:denmark
Barbeque Marineret Filet A La Mørbrad,,0,0,1,0,Fillets,en:keyhole,<na>,en:denmark
Sandwich skiver Kyllingebryst Paprika,,0,0,0,0,Cold-cuts-made-with-chicken,,<na>,en:denmark
Kyllingebryst Classic,,0,0,0,0,da:kødpålæg,,<na>,en:denmark
Kyllingebryst Bacon,E,0,0,0,0,Chickens,,<na>,en:denmark
GrilledPølser,,0,0,1,0,unknown,,<na>,en:denmark
Sasiski,,0,0,0,0,unknown,,<na>,en:denmark
Frankfurter,,0,0,0,0,unknown,,<na>,en:denmark
Cheddar & Chili Frankfurter,,0,0,0,0,unknown,,<na>,en:denmark
Hotdog Pølser,,0,0,1,0,Sausages,,<na>,en:denmark
Sommer Griller,,0,0,0,0,unknown,,<na>,en:denmark
Sønderjysk spegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Ostepølser,,0,0,1,0,unknown,,<na>,en:denmark
KALKUNBACON,,0,0,0,0,unknown,,<na>,en:denmark
Skaftkoteletter,,0,0,0,0,unknown,,<na>,en:denmark
Tullip Original Bacon I Tern,,0,0,0,0,unknown,,<na>,en:denmark
Sylte,,0,0,0,0,unknown,,<na>,en:denmark
Marmoreret Grillfilet Smokey BBQ,,0,0,0,0,unknown,,<na>,en:denmark
Spam,,0,0,0,0,unknown,,<na>,en:denmark
Medister,,0,0,0,0,unknown,,<na>,en:denmark
Saucisse,,0,0,0,0,unknown,,<na>,en:denmark
BBQ-marineret Mørbrad,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grise- & Kalvekød,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grisekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grise- & Kalvekød,,0,0,1,0,unknown,,<na>,en:denmark
Hvidløgsgriller Pølser,,0,0,1,0,unknown,,<na>,en:denmark
Hvidløgsgriller,,0,0,1,0,unknown,,<na>,en:denmark
Nakkekoteletter Alabama inspireret BBQ,,0,0,0,0,unknown,,<na>,en:denmark
Koteletter Af Dansk Gris,,0,0,1,0,unknown,,<na>,en:denmark
Oste Bacon Pølser,,0,0,1,0,unknown,,<na>,en:denmark
"Filet A La Mørbrad, Tomat og Ramsløg",,0,0,1,0,unknown,,<na>,en:denmark
Medister,,0,0,0,0,unknown,,<na>,en:denmark
Veggie spegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Dansk Hakkekød Af Gris Kalv 4-7% Fedt,,0,0,1,0,unknown,,<na>,en:denmark
Kalve Sticks Med Bacon & Svampe,,0,0,0,0,unknown,,<na>,en:denmark
Kalve Frikkasé,,0,0,0,0,unknown,,<na>,en:denmark
Hakket Oksekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød 7-10,,0,0,1,0,unknown,,<na>,en:denmark
Burger boost,,0,0,0,0,unknown,,<na>,en:denmark
Hakkekød 8-12% Fedt Af Gris,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grisekød,,0,0,1,0,unknown,,<na>,en:denmark
Medister,,0,0,0,0,unknown,,<na>,en:denmark
Herregårdskoteletter,,0,0,1,0,unknown,,<na>,en:denmark
Kalvetykstegsbøffer,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød 4-7,,0,0,1,0,unknown,,<na>,en:denmark
Jubilæumssalami,,0,0,1,0,unknown,,<na>,en:denmark
Slow Cooked Spareribs,,0,0,0,0,unknown,,<na>,en:denmark
Grise Og Kalvekød,,0,0,1,0,unknown,,<na>,en:denmark
Paneret Schnitzel,,0,0,0,0,unknown,,<na>,en:denmark
Pølser Chipotle Og Ramsløg,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grisekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Kamfilet Af Gris Med Tomat- Og Ramsløgmarinade,,0,0,1,0,unknown,,<na>,en:denmark
Kamfilet Af Gris,,0,0,0,0,unknown,,<na>,en:denmark
Slow Cooked Pulled Pork,,0,0,0,0,unknown,,<na>,en:denmark
Nakkekotteletter af dansk gris,,0,0,1,0,unknown,,<na>,en:denmark
Koteletter,,0,0,0,0,unknown,,<na>,en:denmark
Kalvesteak,,0,0,0,0,unknown,,<na>,en:denmark
Burger Boost Mini,,0,0,0,0,unknown,,<na>,en:denmark
Bacon bbq burger,,0,0,0,0,unknown,,<na>,en:denmark
Marineret Kalvesteak,,0,0,0,0,unknown,,<na>,en:denmark
Marinerede Kalvesteaks,,0,0,0,0,unknown,,<na>,en:denmark
Breaded XL Schnitzel,,0,0,0,0,unknown,,<na>,en:denmark
Pad Thai,,0,0,0,0,unknown,,<na>,en:denmark
Thai Panang,,0,0,0,0,unknown,,<na>,en:denmark
Suppe Lav Selv,,0,0,0,0,unknown,,<na>,en:denmark
BBQ Krydret Sticks,,0,0,0,0,unknown,,<na>,en:denmark
Pad thai,,0,0,0,0,unknown,,<na>,en:denmark
Koteletter Af Gris,,0,0,0,0,unknown,,<na>,en:denmark
Nakkefilet,,0,0,0,0,unknown,,<na>,en:denmark
Italiensk Salat,,0,0,0,0,unknown,,<na>,en:denmark
Salat Høns,,0,0,1,0,unknown,,<na>,en:denmark
Skinkesalat,,0,0,0,0,unknown,,<na>,en:denmark
Æggesalat,,0,0,1,0,unknown,,<na>,en:denmark
Pålækker Salat Bacon Og Kylling,,0,0,1,0,unknown,,<na>,en:denmark
Glutenfri kødboller,,0,0,1,0,unknown,,<na>,en:denmark
Pizzaskinka,,0,0,0,0,unknown,,<na>,en:denmark
Italienske Kødboller,,0,0,1,0,unknown,,<na>,en:denmark
Spanske kødboller,,0,0,1,0,unknown,,<na>,en:denmark
Svampesuppe,,0,0,0,0,unknown,,<na>,en:denmark
Snackstrings,,0,0,0,0,unknown,,<na>,en:denmark
Meatballs,,0,0,0,0,unknown,,<na>,en:denmark
Pulled Chicken Taco,E,0,0,0,0,Meals with chicken,,<na>,en:denmark
BBQ Marineret Oksetykstegsbøf,,0,0,1,0,unknown,,<na>,en:denmark
BBQ marinerede Koteletter,,0,0,0,0,unknown,,<na>,en:denmark
Pålækker Halloween Hapser,,0,0,1,0,unknown,,<na>,en:denmark
Kyllingepostej,,0,0,0,0,unknown,,<na>,en:denmark
Grise Mørbrad,,0,0,1,0,unknown,,<na>,en:denmark
Pad Thai,,0,0,0,0,unknown,,<na>,en:denmark
Paprika-gryde,,0,0,0,0,unknown,,<na>,en:denmark
Nduja,,0,0,0,0,unknown,,<na>,en:denmark
Økologisk Hakket Grise- Og Oksekød,,0,0,1,1,unknown,,<na>,en:denmark
Salami Al Finocchio,,0,0,0,0,unknown,,<na>,en:denmark
Hakkebøffer - Kalv,,0,0,1,0,unknown,,<na>,en:denmark
Panerede Karbonader,,0,0,0,0,unknown,,<na>,en:denmark
Skaftkotelet Af Gris Med Peberrub,,0,0,0,0,unknown,,<na>,en:denmark
Pulled Chicken Kebab,,0,0,0,0,unknown,,<na>,en:denmark
Hakket oksekød 4-7%,,0,0,1,0,unknown,,<na>,en:denmark
Pepperoni,,0,0,0,0,unknown,,<na>,en:denmark
Siciliansk inspireret pølse,,0,0,1,0,unknown,,<na>,en:denmark
Pølse Med Nduja Inspirerede Krydderier,,0,0,1,0,unknown,,<na>,en:denmark
Økologisk Hamburgerryg,,0,0,1,1,unknown,,<na>,en:denmark
Økologisk Skinke,,0,0,1,1,unknown,,<na>,en:denmark
Spegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Økologisk spegepølse af okse,,0,1,1,1,unknown,"en:organic,en:eu-organic",<na>,en:denmark
Fajita Risrit Netto,,0,0,0,0,unknown,,<na>,en:denmark
Klassisk Bacon,,0,0,0,0,unknown,,<na>,en:denmark
Kylling Tomat & Timian,,0,0,0,0,unknown,,<na>,en:denmark
Kylling Klassik,,0,0,0,0,unknown,,<na>,en:denmark
Kylling Og Bacon Kyllingebryst Pålæg,,0,0,1,0,unknown,,<na>,en:denmark
Økologiske Nakkekoteletter,,0,0,1,1,unknown,,<na>,en:denmark
Kylling Leverpostej,,0,0,0,0,unknown,,<na>,en:denmark
Hakkebøffer Med Bearnaise-krydderi,,0,0,1,0,unknown,,<na>,en:denmark
Mini Burger,,0,0,0,0,unknown,,<na>,en:denmark
Kalve Pølser,,0,0,1,0,unknown,,<na>,en:denmark
Hvidløgs Marinerede Koteletter,,0,0,1,0,unknown,,<na>,en:denmark
Skinke Sandwich,,0,0,0,0,unknown,,<na>,en:denmark
Svampesuppe,,0,0,0,0,unknown,,<na>,en:denmark
Hakket Oksekød Med 50% Grønt,,0,0,1,0,unknown,,<na>,en:denmark
Græskesuppe,,0,0,1,0,unknown,,<na>,en:denmark
Italiensk Inspireret Spegepølse,,0,0,1,0,unknown,,<na>,en:denmark
Garlic Sausages,,0,0,0,0,unknown,,<na>,en:denmark
Hakket Oksekød Med 35% Grønt,,0,0,1,0,unknown,,<na>,en:denmark
Cola,,0,0,0,0,unknown,,<na>,en:denmark
Lakrids Mandler,,0,0,0,0,unknown,,<na>,en:denmark
Mælkechokolade Med Fransk Nougat,,0,0,1,0,unknown,,<na>,en:denmark
Spread chocolate,,0,0,0,0,unknown,,<na>,en:denmark
Mørk Chokolade 70% Med Hasselnødder,,0,0,1,0,unknown,,<na>,en:denmark
Sandwich Med Kylling Og Bacon,,0,0,0,0,unknown,,<na>,en:denmark
Skinke Ost Sandwich,,0,0,0,0,unknown,,<na>,en:denmark
Veggie spinach wrap,,0,0,0,0,unknown,,<na>,en:denmark
Kylling wrap,,0,0,0,0,Sandwiches,,<na>,en:denmark
Mozarella Sandwich,,0,0,0,0,unknown,,<na>,en:denmark
"Baguette kylling, bacon og karry mayo",,0,0,0,0,unknown,,<na>,en:denmark
Baguette skinke og ost,,0,0,0,0,unknown,,<na>,en:denmark
Citron Lemonade,,0,0,0,0,unknown,,<na>,en:denmark
Cocoa Granola,,0,0,0,0,unknown,,<na>,en:denmark
Økologisk Grød Nr. 1,,0,0,1,1,unknown,,<na>,en:denmark
Spelt Emmer Grød,,0,0,1,0,unknown,,<na>,en:denmark
Pancakes,,0,0,0,0,unknown,,<na>,en:denmark
Bubblegum,,0,0,0,0,unknown,,<na>,en:denmark
Weissbier Akoholfri,,0,0,0,0,unknown,,<na>,en:denmark
ICE tea,D,0,0,0,0,Iced teas,,<na>,en:denmark
Blonde,,0,0,0,0,unknown,,<na>,en:denmark
A and W,,0,0,0,0,unknown,,<na>,en:denmark
Cream Soda,,0,0,0,0,unknown,,<na>,en:denmark
Naturlig mineral vand,,0,0,0,0,unknown,,<na>,en:denmark
Stella Artois - Stella Artois - Stella Artois,,0,0,0,0,unknown,,<na>,en:denmark
Aloe Vera,,0,0,0,0,unknown,,<na>,en:denmark
Ice Tea Lemon,,0,0,0,0,unknown,,<na>,en:denmark
Cherry Energy Drink,,0,0,0,0,unknown,,<na>,en:denmark
Apple Energy Drink,,0,0,0,0,unknown,,<na>,en:denmark
Probiotic Leaky-G + Collagen Peptides,,0,0,0,1,unknown,,<na>,en:denmark
Aminojern Forte,,0,0,0,0,unknown,"en:vegetarian,en:vegan,en:the-vegan-society",<na>,en:denmark
Peanut Butter (creme),D,0,1,0,0,Peanut butters,en:organic,<na>,"en:denmark,en:france"
Peanut butter (crunchy),D,0,1,0,0,Peanut butters,en:organic,<na>,en:denmark
Aspargerssnitter Økologiske,,0,1,1,1,unknown,"en:organic,en:eu-organic,en:cn-bio-154",<na>,en:denmark
Baking Soda,B,1,0,0,0,Bicarbonates of soda,,<na>,en:denmark
Økologisk Peanut Butter,D,0,0,1,1,da:peanutbutter,,<na>,en:denmark
Peanut butter creamy,C,0,1,0,0,Peanut butters,"en:organic,en:eu-organic",<na>,"en:denmark,en:france"
Peanut Butter (Creamy),,0,1,0,0,unknown,"en:organic,en:eu-organic,en:nl-bio-01",<na>,en:denmark
Peanut Butter Crunchy,D,0,1,0,0,de:peanut-butter-crunchy,en:organic,<na>,en:denmark
ghb,,0,0,0,0,unknown,,<na>,en:denmark
Vanilje Paste,,0,0,0,0,unknown,,<na>,en:denmark
Soltørrede tomater,,0,1,1,0,unknown,"en:organic,en:eu-organic,en:it-bio-006",<na>,en:denmark
Peanut butter salty carmel,,0,0,0,0,unknown,,<na>,en:denmark
Mustard Coarse,,0,0,0,0,unknown,,<na>,en:denmark
gffh,,0,0,0,0,unknown,,<na>,en:denmark
Peanutbutter Creamy,C,0,1,0,0,Peanut butters,"en:organic,en:eu-organic",<na>,en:denmark
peanut butter - crunchy,B,1,1,0,0,Crunchy peanut butters,"en:organic,en:eu-organic,en:nl-bio-01",<na>,en:denmark
hgh,,0,0,0,0,unknown,,<na>,en:denmark
Peanut Butter,,0,0,0,0,unknown,,<na>,en:denmark
Vaniljeekstrakt,,0,0,0,0,unknown,,<na>,en:denmark
Orientalsk brød,,0,0,1,0,unknown,,<na>,en:denmark
Hindbær Syltetøj,,0,0,1,0,unknown,,<na>,en:denmark
Brombær,,0,0,1,0,unknown,,<na>,en:denmark
Fruit creamy strawberry,,0,0,0,0,unknown,,<na>,en:denmark
Tyttebærmarmelade,B,1,0,1,0,Lingonberries jams,,<na>,en:denmark
Ribsgele,,0,0,0,0,unknown,,<na>,en:denmark
Raspberry Jam,,0,0,0,0,unknown,,<na>,en:denmark
Økologisk Hindbær,A,1,1,1,1,Jams,"en:fair-trade,en:organic,en:eu-organic,en:fairtrade-international,en:dk-øko-100",<na>,en:denmark
Pære- Havtornmarmelade,,0,1,1,0,unknown,"en:fair-trade,en:organic,en:eu-organic,en:fairtrade-international,en:dk-øko-100",<na>,en:denmark
Appelsin Passion Marmelade,,0,0,0,0,unknown,,<na>,en:denmark
Violet Plum,,0,0,0,0,unknown,,<na>,en:denmark
Jordbær Marmelade Syltetøj,,0,0,1,0,unknown,"en:fair-trade,en:fairtrade-international",<na>,en:denmark
Cremet Marmelade Hindbær,,0,0,1,0,unknown,,<na>,en:denmark
Boysenbær Cremet marmelade uden hele bær,,0,0,1,0,unknown,,<na>,en:denmark
Jordbærmarmelade,,0,0,1,0,unknown,,<na>,en:denmark
Royal,,0,0,0,0,unknown,,<na>,en:denmark
Jordbærmarmelade,,0,0,1,0,unknown,,<na>,en:denmark
Hindbær Marmelade,,0,0,1,0,unknown,,<na>,en:denmark
Solbær Marmelade,,0,0,1,0,unknown,,<na>,en:denmark
Hindbær Syltetøj,,0,0,1,0,unknown,,<na>,en:denmark
Gouda Chili,,0,0,0,0,unknown,,<na>,en:denmark
"Cookie, Triple Chokolade, Bag-selv",,0,0,0,0,unknown,,<na>,en:denmark
Cookies,,0,0,0,0,unknown,,<na>,en:denmark
Chocolate brownie,,0,0,0,0,unknown,,<na>,en:denmark
Cookiedeg Peanutbutter,,0,0,0,0,unknown,,<na>,en:denmark
Jamón Sanduche,,0,0,0,0,unknown,,<na>,en:denmark
gatorade,,0,0,0,0,unknown,,<na>,en:denmark
Gatorade Blood Orange,,0,0,0,0,Sweetened beverages,,<na>,en:denmark
Orange and mango energy drink,,0,0,0,0,unknown,,<na>,en:denmark
Raw energy raspberry and blueberry,,0,0,0,0,unknown,,<na>,en:denmark
Heave Rising B12,,0,0,0,0,unknown,,<na>,en:denmark
Mighty D,,0,0,0,0,unknown,,<na>,en:denmark
Mighty D,,0,0,0,0,unknown,,<na>,en:denmark
Breezy biotin,,0,0,0,1,unknown,,<na>,en:denmark
Heroic e,,0,0,0,0,unknown,,<na>,en:denmark
Heroic e,,0,0,0,0,Beverages,,<na>,en:denmark
Aloe Vera,D,0,0,0,0,Aloe Vera drinks,,<na>,en:denmark
Scorpion,,0,0,0,0,unknown,,<na>,en:denmark
Cola Energy,,0,0,0,0,Energy drink with sugar,,<na>,"en:denmark,en:norway"
Iced Tea M Green Tea,,0,0,0,1,unknown,,<na>,en:denmark
Peach Iced Tea,,0,0,0,0,unknown,,<na>,en:denmark
MySmoothies,,0,0,0,0,Canned fruits,,<na>,en:denmark
Crunchy chocolate & brownie,,0,0,0,0,unknown,,<na>,en:denmark
Vanilla Vaffel,,0,0,0,0,unknown,en:made-in-germany,<na>,en:denmark
Cake bar,,0,0,0,0,Cakes,,<na>,en:denmark
protein bar,,0,0,0,0,unknown,,<na>,en:denmark
Protein Bar,,0,0,0,0,unknown,,<na>,en:denmark
Nutramino XL protein bar chocolate,,0,0,0,0,Protein bars,,<na>,en:denmark
Nutramino XL protein bar peanut,,0,0,0,0,Protein bars,,<na>,en:denmark
XL protein shake,,0,0,0,0,Protein shakes,,<na>,en:denmark
Crunchy chocolate & brownie protein bar,,0,0,0,0,unknown,,<na>,en:denmark
PROTEIN BAR,,0,0,0,0,Protein bars,,<na>,en:denmark
Protein Bar Chunky peanut & caramel flavour,,0,0,0,0,unknown,en:pure-cocoa-butter,<na>,en:denmark
HEAT,,0,0,0,0,unknown,,<na>,en:denmark
Sweet coconut protein bar,,0,0,0,0,Protein bars,,<na>,"en:denmark,en:romania"
Protéine bar coco,,0,0,0,0,unknown,,<na>,en:denmark
XL Bar Chocolate,,0,0,0,0,Protein bars,fr:triman,<na>,en:denmark
XL protein bar caramel,,0,0,0,0,Protein bars,,<na>,en:denmark
Protein Bar XL Peanut,,0,0,0,0,Chocolates,,<na>,en:denmark
Protein chocolate,,0,0,0,0,unknown,en:no-added-sugar,<na>,en:denmark
White Raspberry Crunch,E,0,0,0,0,Protein-chocolate,en:no-added-sugar,<na>,en:denmark
PROTEIN BAR,,0,0,0,0,unknown,en:no-added-sugar,<na>,en:denmark
Nutramino,,0,0,0,0,unknown,en:no-added-sugar,<na>,en:denmark
Protein bar,,0,0,0,0,Protein bars,"en:source-of-proteins,en:high-proteins,en:no-palm-oil",<na>,"en:denmark,en:france"
Coke,,0,0,0,0,unknown,,<na>,en:denmark
Butter 82%,,0,0,0,0,unknown,,<na>,en:denmark
Brooklyn east IPA,C,0,0,0,0,East Coast IPA,"en:kosher,en:not-advised-for-specific-people,en:green-dot,en:not-advised-for-pregnant-women",<na>,"en:australia,en:brazil,en:canada,en:denmark,en:finland,en:france,en:hong-kong,en:ireland,en:italy,en:netherlands,en:norway,en:spain,en:sweden,en:switzerland,en:united-kingdom"
Honey with orange peel,,0,0,0,0,unknown,,<na>,en:denmark
Frugtrulle,,0,0,1,0,unknown,,<na>,en:denmark
Frugt stang,,0,0,1,0,Bars,en:no-added-sugar,<na>,"en:denmark,en:norway,en:sweden"
Frugtstang,,0,0,1,0,unknown,,<na>,en:denmark
Frugt Stang Figner,,0,0,1,0,unknown,en:no-added-sugar,<na>,en:denmark
Barre de fruit,,0,0,0,0,unknown,,<na>,en:denmark
Frugt-Stænger Kakao,,0,0,1,0,Figenstang,,<na>,en:denmark
frugtstang,,0,0,1,0,unknown,,<na>,en:denmark
Fruit Sticks,,0,0,0,0,unknown,,<na>,en:denmark
Frugtruller (æble),,0,0,1,0,unknown,,<na>,en:denmark
Frugt stang,,0,0,1,0,unknown,,<na>,en:denmark
frugt stang,,0,0,1,0,unknown,,<na>,en:denmark
Keep Me Going Organic Raw Bites,,0,0,0,1,unknown,,<na>,en:denmark
Frugtstang,,0,0,1,0,unknown,,<na>,en:denmark
Figen pålæg,,0,0,1,0,unknown,,<na>,en:denmark
Frugtpålæg Med Dadler Og Figner,,0,0,1,0,unknown,,<na>,en:denmark
Figenrulle,,0,0,0,0,unknown,,<na>,en:denmark
Søhøjland omami ost,,0,0,1,0,unknown,,<na>,en:denmark
Oko guld,,0,0,0,0,unknown,,<na>,en:denmark
Rød Krystal,,0,0,1,0,unknown,,<na>,en:denmark
Guld,,0,0,0,0,unknown,,<na>,en:denmark
Mini Øko 20+ Mellemlagret,,0,0,1,0,unknown,,<na>,en:denmark
Guld Mellemlageret Oki,,0,0,0,0,unknown,,<na>,en:denmark
Øko Guld Mild Ost,,0,0,1,0,unknown,,<na>,en:denmark
Mild Havarti,B,1,1,0,0,Havarti,"en:organic,en:eu-organic,en:dk-øko-100",<na>,en:denmark
Rød Krystal,,0,0,1,0,unknown,,<na>,en:denmark
Mellemlageret Ost 11%,,0,0,0,0,unknown,,<na>,en:denmark
Havarti i skiver,B,1,1,0,0,Havarti,"en:organic,en:eu-organic",<na>,en:denmark
Økologisk Gauda I Skiver,,0,1,1,1,unknown,"en:organic,en:eu-organic,en:dk-øko-100",<na>,en:denmark
Øko Gouda 48+,,0,0,1,0,unknown,,<na>,en:denmark
Gudensø Gouda,,0,0,1,0,unknown,,<na>,en:denmark
Mellemlagret,,0,0,0,0,unknown,,<na>,en:denmark
Rød Krystal,,0,0,1,0,unknown,,<na>,en:denmark
Øko Mini 11%,,0,0,1,0,unknown,,<na>,en:denmark
Økologisk Mellemlagret 45+,,0,0,1,1,unknown,,<na>,en:denmark
Søhøjland Rive Ost Umami,,0,0,1,0,unknown,,<na>,en:denmark
Danbo Lageret,,0,0,0,0,unknown,,<na>,en:denmark
DANBO EKSTRA LAGERET,C,0,0,0,0,bg:Данбо,en:pgi,<na>,en:denmark
Ekstra Lagret Ost,,0,0,0,0,unknown,,<na>,en:denmark
"Eventyrligel God, Mellemlagret 45+ Skiveost",D,0,0,0,0,Cheeses,,<na>,en:denmark
Guld 45+ Mellemlageret,D,0,0,0,0,da:mellemlageret-ost,,<na>,en:denmark
Mellemlageret Guld 16%,,0,0,0,0,unknown,,<na>,en:denmark
Gudensø Gouda,,0,0,1,0,unknown,,<na>,en:denmark
Fætter Kras,,0,0,1,0,unknown,,<na>,en:denmark
Hi Protein,,0,0,0,0,unknown,,<na>,en:denmark
Protein Sliced Cheese,D,0,0,0,0,Cheeses,,<na>,en:denmark
Gul Krystal,,0,0,0,0,unknown,,<na>,en:denmark
Modnet Burgerost,,0,0,0,0,unknown,,<na>,en:denmark
Kræmet Krystal,,0,0,1,0,unknown,,<na>,en:denmark
Mellemlagret 45+,,0,0,0,0,unknown,,<na>,en:denmark
Mellem Lagret 45+,,0,0,0,0,unknown,,<na>,en:denmark
Mellemlageret Mini,,0,0,0,0,unknown,,<na>,en:denmark
Gudenå Gulden,,0,0,1,0,unknown,,<na>,en:denmark
Fætter Kras 50+,,0,0,1,0,unknown,,<na>,en:denmark
Them Ost,,0,0,0,0,unknown,,<na>,en:denmark
Fætter Kras,,0,0,1,0,unknown,,<na>,en:denmark
Kras,,0,0,0,0,unknown,,<na>,en:denmark
Årets Påskeost ØKO,,0,0,1,0,unknown,,<na>,en:denmark
Havarti Krystal,,0,1,0,0,unknown,"en:organic,en:eu-organic",<na>,en:denmark
Protein Sliced Cheese 11% Fat,,0,0,0,0,unknown,,<na>,en:denmark
Sliced Cheese,,0,0,0,0,unknown,,<na>,en:denmark
Rød Krystal,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Lammekød,,0,0,1,0,unknown,,<na>,en:denmark
Chicken Breast,,0,0,0,0,unknown,,<na>,en:denmark
Chicken Strips,,0,0,0,0,unknown,,<na>,en:denmark
Marineret Tomahawk Af Gris,,0,0,0,0,unknown,,<na>,en:denmark
Kødboller,,0,0,1,0,unknown,,<na>,en:denmark
